source_repo,source_commit,path,category,review_phase,priority,review_status,assimilation_decision,pqts_target,license_boundary,size_bytes,line_count,sha256,notes
freqtrade/freqtrade,e00a1fd28c03,docs/installation.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15312,435,e4956a0eb3d2425d10e873bad7052a622f86096e6bee7ba31807d7d21597e428,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/javascripts/config.js,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,241,12,9ada7361897c412e92c3d71c88e26b00b54c579aa6d0864cd0f81ea7673bb840,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/overrides/main.html,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1317,43,dbe9ae1329149f44864bf238f0402f657650d6401e061f18eeb101833192c99d,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/plotting.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9702,260,8dc2fe128f80fb2214dc9fabea29a429612359a969d3f946e13d757cb21f9148,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/plugins.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,74,3,7dd5dad4dfc3e1ba1adaee72ebba04ff8d7403205df93b51bd7c1ab3dc51dfb8,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/producer-consumer.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8592,166,4f87b6c9f63f94a16e6151beaf9505b4508223f189c659d721fb9f999600c7d2,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/requirements-docs.txt,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,134,7,d410d00fc0340c8acd57be4e16d3a73c1f43bb7cbe797a007ebeba8eadc96557,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/sql_cheatsheet.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4111,126,f34059b252cc4b86d49a1067d5877a551bcc1edaf1386d71e5f634e8b1120038,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/stylesheets/ft.extra.css,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1063,54,0037831cf697b4df416531f3e76e45480ea97d5c2ddba3816386890a520c77c4,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/trade-object.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,11232,222,9b5a1aae5ed6bb42c5c813b32b3e733d29e7d276d996b1dee21656d015051593,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/updating.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2003,55,118cc7b59c62d8eb6557e323ae26897fca7b9ad58795e3ee075ecfa64e952c9b,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/utils.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15860,421,dd1b53a82e6c7d558941c08da5f46ec105c78cefec5d69b080025ba7726d11b4,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,docs/webhook-config.md,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9634,307,b3b0d918d04e5391b67f2d9b1fa1586a8bbe7763f351791c10e76f52a14475a7,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,mkdocs.yml,documentation,P3,low,unreviewed,pending,docs,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4177,133,da7cdb8330d17292528f6c83d6955b6253b4ba0c243043b853185ab887d21bca,Mine docs patterns and operator education only.
freqtrade/freqtrade,e00a1fd28c03,.coveragerc,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,114,7,35352e1c956ea5c6f7589545857daa9910be92cf300b462b1364f57707712921,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.dockerignore,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,276,26,ed064d8971f7f30d024ddb69c93146f09dd54add0c1d243ae93d32a092c9cb58,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.gitattributes,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,47,3,34931536d828e5058900e370f5f51da6a6e53f0eabd613c5a19766f5b6e68d81,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.gitignore,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1595,118,3aeec364724ebb71cbe6e20fb1a363ac92990be339a89df6fabe066c329e1292,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.pre-commit-config.yaml,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2024,75,81cd393abade745f005bfebc5e4996635e93a5d2295fef4d2c2077e5b0bfaf57,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.pylintrc,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,157,9,6fe5fb47545fde9f53891fd67a91aef5c65c5357e7671fea78622834cd5ec4b6,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,.vscode/extensions.json,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,292,11,1a9b30765c93605cf1142d3d6ae67c07d0bcd20547a3187fac49e437266281df,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,MANIFEST.in,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,290,9,eafab5ab0478421648922f518b9a1de60dd00c77d68b66cfe8b6e0db6323efda,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade.service,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,303,13,9b69fcb21207f2fb02a0616bcb58499ab775da1a124bc3d7238b26f0456b217c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade.service.watchdog,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,579,29,f8450bd5bd7fb5b859dfa675d024d3da4eaebb1d91bee8c03eb1774e39da4b7a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,976,34,d37ea87f85ff9662f8b903346f85c03b2661cee884ef77a76c637b2a058772d8,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/__main__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,207,13,7f4c0cc1db1b59103028a67064fa516dc8e401d61c815e918bfad64ce080bc8d,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/config_schema/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,90,4,5f009d6ee88ac85998cecae47ce671aea8e4413006246a883c35e73b7b91175a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/config_schema/config_schema.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,61186,1508,d93ac09d3f5ba83e726c7c7f10a03e51cfc2c8a7f4385cdff09184cb6b7059a8,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,468,8,732c8c31bc48181102243ecd5316157b998d9583b9b880a0797858154ab146cb,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/config_secrets.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1977,67,54d78a3127258a1e736a5986abf0bacb07f17288e65f89c230932914d554de89,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/config_setup.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,768,30,b5bcf65d7d809c5829f244272a64662f9538f3aa208518e59327555e4b277eae,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/config_validation.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,17471,428,426f5b7242e3ab1e3fb77c7035498d79d3ff6f0109b98c14664f67c64aec46af,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/configuration.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,23821,553,e8dbd44af4c215cf638acf0e8c06ad47185aaf0c589d3d9e51f3db4c31f8cfe5,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/deploy_config.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8262,250,6b83ab9e69d0039e3616dd58f260614e23169ff7db22f84f4e34b3cf78a9afe5,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/deprecated_settings.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6430,171,43f62ac312eb21d2b774e249a8cf1b1071a105ca42bc504ef4e78e46137cf6d5,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/detect_environment.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,163,8,f2ce6f5af3a439956048af589f0fd2bbd32b00a68dc2131229aee15db8b18e74,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/directory_operations.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3944,112,623bc4f241a6760e0745f1a2595794f88c73ae04d766872d6a2c4229abdcca82,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/environment_vars.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2816,82,aa20421c7e95d420a427cd72268afe2e8ba4f1a43e23a47930f2911f70ebcb52,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/load_config.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3896,120,5ad9f1f080a3ecae7c54e27eb0e173b21d96876cf85fa465364f8305ed652f60,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/configuration/timerange.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6300,178,83086ef5932fe90544fd35dc978335cfeaaca6dad7913028ee8da75e417304dd,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/constants.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6481,245,b5c13e23b3032e4981047f029ebb098f6cb7caf5adbaa2767ea85025e7da947b,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,185,9,3487fb19b55a96c8327f6e74ce4770deb61f701a060ba0362b4f704d4eabe10c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/dataprovider.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,26374,648,b13c8b966fc28790b1e0881ee7da9ad59d1df065a723d26cf619531d0a860761,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/entryexitanalysis.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15007,441,f296dadf404b4576192a518524195d4aa548014eda561c7d571d0e8ee50bd78a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/metrics.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,23068,634,1fbaaa3359bddb87f5fcd7d1b1f30f6a7d72e80253cdd881888764e29d9db45a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,859,15,4c3c2b5cfdfded184612210b4087ace5235f51ea12458a9e21ef09b87a47d8f9,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/candletype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,738,28,e5d382e53155bdb003e1e0d90837e273694e0f7f942041adf6dd3c2d5238c9f2,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/exitchecktuple.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,641,24,3f6d6589cf0be0152ebf7e6fc9a59775c96a3fc053c90db8e90720a41e8250c9,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/exittype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,620,24,84b5dbcc71aa3e3a7636b660aa7f605474d3014d19417742c0b965f2d2444ba6,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/marginmode.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,244,13,c2cb635a4e4dba5956fe56915d7e1b201dc6bcf2ccb82ffd1e75e6172e9d3616,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/marketstatetype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,262,16,a1cfc12c724611af8889c27c74fe6fc19b950866710f2fdb9096136e60a6c1b9,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/ordertypevalue.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,101,6,87b24ca3a071a82595c258f23816762c1024cc936a006bc83cfc3b9422859069,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/pricetype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,179,9,9c2fe49c7512b1010904de89f6a9c54654fee7798d25ba30453965fc3218e120,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/rpcmessagetype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,970,40,26b21326cea8fe45f552ad99bea3de948897b7e65a58fd8d3663b02e10dc9b33,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/runmode.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,555,23,8f0dd046966fdd48ceac3a409882ec19b64584ead29aa3184a0291ccf2928eab,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/signaltype.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,449,26,7ac6fedb86c72d066084768b4f2db40deafbe9a280cc32d2ee23e685ef7eba78,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/state.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,218,15,3f6c39d03629f6560fa3915f91294d9594169638f013bf7c7aa0d3554db2437e,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/enums/tradingmode.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,222,12,c04f2506f12120db2919748388f47611bd98ef09fae7a16db1553745ec264a0f,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/exceptions.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2200,84,9508e6d118e4d065989b49fb3f93739ea4b6b7f5f19037e17b3397a1746b15ab,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqtradebot.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,112850,2647,aa116099be628a3127dbacdae79419f135e87fa29c0dd20f30b988c037df1fc6,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/ft_types/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,405,11,80942d94d076e8d93812353b0e608a450a1c43bf2c37dbb13ced5007ef981b30,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/ft_types/plot_annotation_type.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1069,42,eae3fe2870df515eb168a4bd2c4e14fdb9ffaa61248ab1ffba42167936c77e73,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/ft_types/valid_exchanges_type.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,390,21,0fb4c3b285decb49a80a65c4fe143c67b370e0c763417bfb540a1be68fc71233,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8744,233,39c5ff64674ee14f6ae15be83c91707b88e72309377614b9bdfadd2807e334c5,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/buffering_handler.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,506,16,d520c26a80adfec84895018f943744cfab12098db298caca1d23f681a71e7608,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/ft_rich_handler.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1734,49,4f03b739cfdc462f1b5ed3a44fabd55da7aee2cb4c2813bd7db6e4cb2c866518,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/json_formatter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2513,74,b3ccac3e65b9205b3b6a579cdc8a9e20d4b0e2db9ed765fadaafc23a9aa74db4,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/rich_console.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,685,26,385d24915ee64cc1f7fd5dd3ef0758708940f7bbed8f9c08551f4450a6b5f552,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/set_log_levels.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,822,31,8d57f13f3d9076b16cfe2ad473215a5ec60d9f50036907b592bf9fadb6792f2a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/loggers/std_err_stream_handler.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,714,26,0a15b2e58c3bd0ee51c62f0db73a6526b3be648d1f410224f67a0c622609d3b1,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/main.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2532,83,caa5ba0b21e6c120d0805c29e286b8ac1ccb2ac255b9539d0e2f108116ce611a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/misc.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8743,270,0ddabcde150163e124fdb09fcf9a1c41a6f3a39d994aed897fcbcd70d719d3bd,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/mixins/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,70,1,cd30fc97895a28d9ce0054dc4e965e63ec3689329ca26a8749a7313eaf5a03ab,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/mixins/logging_mixin.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1479,44,beeeb0402e4720fc255bc543e2f68969241e295db5008109da82fe0a90a161c4,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plot/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plot/plotting.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,25653,718,39f6684ab1a69487ce7ed2dc8a30de121a49eaff8aec30cf621312bea8a6b3d4,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/AgeFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6385,158,8b30da79a1fc26d7db900a6a3ce977bbb21f4ce574dd88c54340cfa15f6923b6,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/CrossMarketPairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5237,133,fe6465fb2f7727c737f7f3cbe260dff82afed15a14ac72bba5e31967b60cd398,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/DelistFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2988,87,c9cc5f2668253fbb56ac93634591d9b47967a97d5614f7c7082375d630f25a75,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/FullTradesFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1370,43,8f3899f74431158fbc8459b1d9f5c67e7e08bb525b1b4795b124f1a4fa264c3b,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/IPairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9702,287,03240157fe6dbc0733c79baf7be850ae630809c888344233b7cfb26ef75ee3b2,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/MarketCapPairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9007,249,58844929801643497606859138b311b677c100562a813ef795d12766a48d5b08,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/OffsetFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2464,73,5d170476de14bd7fed1915df3b965395171ea44e829c73d94ec2cf8d6751acbf,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/PercentChangePairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,13904,344,ed21d8253b6acfa9f5d32b42ab4f00942dee44be8037a5231c76d8fdd3c458dd,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/PerformanceFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3776,102,3ba60dfa28fdf3bb153d25a49899db21eaac4b6fae7885492513802eabfb87b5,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/PrecisionFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2958,85,5a5e453ddb49fd267d9492e97dedc15ecd3c27743cdd21f5f3c650170ce64529,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/PriceFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6600,175,b42691230dd1342f14e2be6006e5b3afda974992e8abeb8517b4a564ba57b23f,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/ProducerPairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3649,109,c01188cb5cbcdee1db73e78b32b80e40f654b281fed60c7fa5b9fa6dbbec1ace,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/RemotePairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,11840,305,48c6c26bef38954c7f2b7d5e9c4aa6d394a9a6750087da29c116ed68db7d774f,Review after higher-priority assimilation phases.
